TMEM201,2,113,397,69,1,582
C1orf200,2,111,398,69,2,582
PIK3CD,2,111,398,69,2,582
CLSTN1,2,108,401,69,2,582
CTNNBIP1,1,107,403,70,1,582
LZIC,1,106,404,70,1,582
NMNAT1,1,106,404,70,1,582
RBP7,1,104,406,70,1,582
UBE4B,1,103,403,72,3,582
KIF1B,1,102,403,72,4,582
hsa-mir-1273d,1,102,404,72,3,582
PGD,1,96,411,70,4,582
APITD1-CORT,0,97,411,70,4,582
APITD1,0,97,411,70,4,582
CORT,0,96,413,70,3,582
DFFA,0,96,413,70,3,582
PEX14,0,95,413,70,4,582
CASZ1,0,91,417,70,4,582
C1orf127,0,81,424,72,5,582
TARDBP,0,80,427,73,2,582
MASP2,0,80,427,73,2,582
SRM,0,78,428,74,2,582
EXOSC10,0,78,428,74,2,582
MTOR,0,75,427,77,3,582
ANGPTL7,0,75,428,77,2,582
UBIAD1,0,74,427,78,3,582
PTCHD2,1,74,427,78,2,582
FBXO2,0,73,428,78,3,582
FBXO44,0,73,428,78,3,582
FBXO6,0,73,428,78,3,582
MAD2L2,0,72,429,78,3,582
C1orf187,0,71,429,79,3,582
AGTRAP,0,70,429,80,3,582
MTHFR,0,70,428,80,4,582
CLCN6,0,70,428,80,4,582
NPPA-AS1,0,71,429,79,3,582
NPPA,0,71,429,79,3,582
NPPB,1,71,429,78,3,582
KIAA2013,0,70,430,79,3,582
PLOD1,0,70,429,79,4,582
MFN2,0,69,430,79,4,582
MIIP,0,69,430,79,4,582
TNFRSF8,0,68,431,80,3,582
TNFRSF1B,1,67,431,80,3,582
MIR4632,1,66,433,80,2,582
VPS13D,0,67,432,80,3,582
SNORA59A|chr1,0,68,432,80,2,582
SNORA59B|chr1,0,68,432,80,2,582
DHRS3,1,68,431,80,2,582
AADACL4,1,66,433,80,2,582
AADACL3,1,65,433,81,2,582
C1orf158,0,65,434,81,2,582
HNRNPCL1,0,66,431,81,4,582
LOC440563,0,66,431,81,4,582
LOC649330,0,66,431,81,4,582
PRAMEF10,0,66,431,81,4,582
PRAMEF11,0,66,431,81,4,582
PRAMEF12,0,66,431,81,4,582
PRAMEF13,0,66,431,81,4,582
PRAMEF14,0,66,431,81,4,582
PRAMEF15,0,66,431,81,4,582
PRAMEF16,0,66,431,81,4,582
PRAMEF17,0,66,431,81,4,582
PRAMEF18,0,66,431,81,4,582
PRAMEF19,0,66,431,81,4,582
PRAMEF1,0,66,431,81,4,582
PRAMEF20,0,67,430,81,4,582
PRAMEF21,0,67,430,81,4,582
PRAMEF22,0,66,431,81,4,582
PRAMEF2,0,66,431,81,4,582
PRAMEF3,0,66,431,81,4,582
PRAMEF4,0,66,431,81,4,582
PRAMEF5,0,66,431,81,4,582
PRAMEF6,0,66,431,81,4,582
PRAMEF7,0,66,431,81,4,582
PRAMEF8,0,66,431,81,4,582
PRAMEF9,0,66,431,81,4,582
LRRC38,0,62,433,81,6,582
PDPN,0,63,430,81,8,582
PRDM2,0,62,430,81,9,582
KAZN,1,60,433,83,5,582
C1orf126,1,55,438,86,2,582
TMEM51,1,55,438,85,3,582
FHAD1,0,58,435,85,4,582
EFHD2,0,58,438,85,1,582
CTRC,0,57,439,85,1,582
CELA2A,0,57,439,85,1,582
CELA2B,0,57,439,85,1,582
CASP9,0,56,441,84,1,582
DNAJC16,0,57,440,84,1,582
AGMAT,0,57,440,84,1,582
DDI2,0,58,440,83,1,582
RSC1A1,0,58,440,83,1,582
PLEKHM2,0,57,440,84,1,582
FBLIM1,0,57,441,83,1,582
SLC25A34,0,57,441,83,1,582
TMEM82,0,57,441,83,1,582
UQCRHL,0,55,443,82,2,582
FLJ37453,0,55,443,82,2,582
SPEN,0,55,443,82,2,582
ZBTB17,0,55,443,82,2,582
C1orf64,0,54,443,83,2,582
HSPB7,0,54,443,84,1,582
CLCNKA,0,53,444,84,1,582
CLCNKB,0,53,444,84,1,582
FAM131C,0,53,444,84,1,582
EPHA2,0,53,444,83,2,582
ARHGEF19,0,52,445,83,2,582
RSG1,0,52,445,83,2,582
FBXO42,0,53,445,82,2,582
C1orf144,0,53,445,83,1,582
SPATA21,0,54,444,83,1,582
NECAP2,0,54,444,83,1,582
CROCCP3,0,54,444,83,1,582
ATP13A2,0,54,444,83,1,582
CROCCP2,0,54,444,83,1,582
CROCC,0,54,444,83,1,582
ESPNP,0,54,444,83,1,582
MFAP2,0,54,444,83,1,582
MIR3675,0,54,444,83,1,582
MST1P2,0,54,444,83,1,582
MST1P9,0,54,444,83,1,582
NBPF1,0,54,444,83,1,582
SDHB,0,55,445,81,1,582
PADI2,0,54,446,81,1,582
PADI1,0,54,446,81,1,582
PADI3,0,54,446,81,1,582
PADI4,0,54,447,80,1,582
PADI6,0,54,447,80,1,582
RCC2,0,54,446,81,1,582
ARHGEF10L,0,53,447,81,1,582
ACTL8,0,52,449,80,1,582
IGSF21,2,51,446,80,3,582
KLHDC7A,2,51,447,81,1,582
PAX7,0,52,447,80,3,582
TAS1R2,0,52,448,79,3,582
ALDH4A1,0,52,450,78,2,582
MIR4695,0,51,450,79,2,582
hsa-mir-1290,0,52,450,78,2,582
IFFO2,0,52,450,78,2,582
UBR4,1,53,450,77,1,582
KIAA0090,1,54,450,76,1,582
MRTO4,1,53,453,74,1,582
AKR7L,1,53,453,74,1,582
AKR7A3,1,53,453,74,1,582
LOC100506730,1,53,453,74,1,582
AKR7A2,1,55,452,73,1,582
PQLC2,1,56,451,73,1,582
CAPZB,1,57,450,72,2,582
C1orf151-NBL1,1,57,451,72,1,582
MINOS1,1,57,451,72,1,582
NBL1,1,57,451,72,1,582
HTR6,1,57,451,72,1,582
TMCO4,1,60,448,72,1,582
RNF186,1,58,450,72,1,582
OTUD3,1,60,447,73,1,582
PLA2G2E,1,60,447,73,1,582
PLA2G2A,1,60,447,73,1,582
PLA2G5,1,60,446,74,1,582
PLA2G2D,1,60,446,74,1,582
PLA2G2F,1,61,446,73,1,582
PLA2G2C,1,61,446,73,1,582
UBXN10,1,61,446,73,1,582
VWA5B1,0,61,447,73,1,582
LOC339505,0,61,447,73,1,582
CAMK2N1,0,60,448,72,2,582
MUL1,0,60,448,72,2,582
FAM43B,0,60,448,72,2,582
CDA,0,59,448,73,2,582
PINK1,0,57,450,73,2,582
DDOST,0,57,450,73,2,582
KIF17,0,59,449,72,2,582
SH2D5,0,59,449,72,2,582
HP1BP3,0,58,449,73,2,582
EIF4G3,1,59,444,73,5,582
hsa-mir-1256,1,58,449,71,3,582
ECE1,1,60,444,72,5,582
LOC100506801,1,60,446,71,4,582
NBPF3,1,60,446,71,4,582
ALPL,1,61,445,71,4,582
RAP1GAP,1,62,445,71,3,582
USP48,1,62,445,71,3,582
LDLRAD2,1,62,445,72,2,582
HSPG2,1,62,444,72,3,582
CDC42,2,62,444,71,3,582
CELA3A,2,62,444,71,3,582
CELA3B,2,62,444,71,3,582
LINC00339,2,62,444,71,3,582
WNT4,2,63,444,71,2,582
ZBTB40,3,63,440,73,3,582
EPHA8,3,61,441,74,3,582
C1QA,1,62,443,73,3,582
C1QC,1,62,443,73,3,582
C1QB,1,62,443,73,3,582
EPHB2,0,63,442,74,3,582
MIR4684,0,62,443,74,3,582
MIR4253,0,60,445,75,2,582
hsa-mir-4253,0,60,445,75,2,582
LOC729059,0,60,445,75,2,582
KDM1A,0,63,444,73,2,582
MIR3115,0,61,447,73,1,582
hsa-mir-3115,0,61,447,73,1,582
LUZP1,1,62,446,72,1,582
HTR1D,1,61,447,72,1,582
HNRNPR,1,61,447,72,1,582
ZNF436,1,61,446,72,2,582
C1orf213,1,61,446,72,2,582
TCEA3,1,60,446,73,2,582
ASAP3,1,61,445,73,2,582
E2F2,0,63,444,73,2,582
ID3,0,63,445,72,2,582
MDS2,0,62,448,71,1,582
RPL11,0,67,444,70,1,582
TCEB3,0,67,444,70,1,582
LOC100506963,0,65,446,70,1,582
PITHD1,0,65,446,70,1,582
LYPLA2,0,65,446,70,1,582
GALE,0,65,446,70,1,582
HMGCL,0,65,446,70,1,582
FUCA1,0,64,447,70,1,582
CNR2,0,64,447,70,1,582
MIR378F,0,64,447,70,1,582
PNRC2,0,64,447,70,1,582
SRSF10,0,63,448,70,1,582
MYOM3,0,61,449,70,2,582
IL22RA1,0,59,449,72,2,582
IL28RA,0,59,449,72,2,582
LOC284632,0,60,449,72,1,582
GRHL3,0,61,447,73,1,582
C1orf201,0,59,449,73,1,582
NIPAL3,0,59,449,73,1,582
RCAN3AS,0,57,451,73,1,582
RCAN3,0,57,451,73,1,582
C1orf130,0,58,450,73,1,582
SRRM1,0,58,448,75,1,582
CLIC4,0,57,448,75,2,582
RUNX3,1,55,450,74,2,582
SYF2,0,54,454,73,1,582
C1orf63,0,54,454,73,1,582
RHD,0,54,454,73,1,582
TMEM50A,0,54,454,73,1,582
RHCE,0,54,453,74,1,582
TMEM57,0,53,454,74,1,582
LDLRAP1,0,52,455,74,1,582
MAN1C1,0,54,452,75,1,582
SEPN1,0,52,454,75,1,582
FAM54B,0,52,454,75,1,582
LOC646471,0,52,454,75,1,582
C1orf135,0,52,454,75,1,582
PAQR7,0,52,454,75,1,582
STMN1,0,52,454,75,1,582
MIR3917,0,52,454,75,1,582
PAFAH2,0,53,453,75,1,582
EXTL1,0,54,452,75,1,582
SLC30A2,0,54,452,75,1,582
TRIM63,0,54,452,75,1,582
PDIK1L,0,53,453,75,1,582
FAM110D,0,53,453,75,1,582
CNKSR1,0,53,453,75,1,582
ZNF593,0,53,453,75,1,582
CATSPER4,0,53,453,75,1,582
CEP85,0,53,453,75,1,582
SH3BGRL3,0,52,454,75,1,582
UBXN11,0,52,454,75,1,582
AIM1L,0,52,454,75,1,582
CD52,0,50,455,76,1,582
ZNF683,0,52,454,75,1,582
LIN28A,0,52,454,75,1,582
DHDDS,0,51,455,75,1,582
HMGN2,0,50,456,75,1,582
RPS6KA1,0,52,454,75,1,582
MIR1976,0,52,454,75,1,582
hsa-mir-1976,0,52,454,75,1,582
ARID1A,0,54,450,77,1,582
PIGV,0,52,452,77,1,582
ZDHHC18,0,52,452,77,1,582
SFN,0,51,453,77,1,582
GPN2,0,51,453,77,1,582
GPATCH3,0,51,453,77,1,582
NR0B2,0,51,454,76,1,582
NUDC,0,51,454,76,1,582
C1orf172,0,51,454,76,1,582
TRNP1,0,51,454,76,1,582
FAM46B,0,51,454,76,1,582
SLC9A1,0,51,453,77,1,582
WDTC1,0,51,453,77,1,582
LOC644961,0,51,453,77,1,582
TMEM222,0,51,453,77,1,582
SYTL1,0,51,453,77,1,582
MAP3K6,0,51,453,77,1,582
FCN3,0,51,453,77,1,582
CD164L2,0,51,453,77,1,582
GPR3,0,51,453,77,1,582
WASF2,0,53,450,78,1,582
AHDC1,1,52,451,77,1,582
FGR,1,52,452,76,1,582
IFI6,0,52,453,76,1,582
FAM76A,0,51,453,77,1,582
STX12,0,51,453,77,1,582
PPP1R8,0,50,456,75,1,582
SCARNA1,0,50,456,75,1,582
C1orf38,0,50,456,75,1,582
RPA2,0,50,455,76,1,582
SMPDL3B,0,50,455,76,1,582
XKR8,0,49,456,76,1,582
EYA3,0,49,454,76,3,582
LOC653566,0,49,454,76,3,582
PTAFR,0,51,452,75,4,582
DNAJC8,0,51,453,75,3,582
ATPIF1,0,51,453,75,3,582
SESN2,0,51,453,75,3,582
MED18,0,49,455,75,3,582
PHACTR4,0,49,455,75,3,582
RCC1,0,46,458,75,3,582
SNHG3,0,46,458,75,3,582
TRNAU1AP,0,46,457,75,4,582
SNHG12,0,44,459,75,4,582
SNORA16A,0,44,459,75,4,582
SNORA44,0,44,459,75,4,582
SNORA61,0,44,459,75,4,582
SNORD99,0,44,459,75,4,582
RAB42,0,44,459,75,4,582
TAF12,0,44,459,75,4,582
RNU11,0,44,459,76,3,582
GMEB1,0,43,459,77,3,582
YTHDF2,0,42,460,77,3,582
OPRD1,0,42,460,77,3,582
EPB41,0,42,460,78,2,582
TMEM200B,0,41,461,78,2,582
SRSF4,0,41,461,78,2,582
MECR,0,43,459,78,2,582
PTPRU,0,43,461,77,1,582
LAPTM5,0,40,461,79,2,582
LOC100129196,0,40,461,79,2,582
MATN1,0,40,461,79,2,582
MIR4420,0,40,461,79,2,582
SDC3,0,37,458,83,4,582
PUM1,0,35,463,82,2,582
SNORD103A,0,35,463,82,2,582
SNORD103B,0,35,463,82,2,582
SNORD85,0,35,463,82,2,582
PRO0611,0,35,463,82,2,582
NKAIN1,0,36,463,82,1,582
SNRNP40,0,36,464,81,1,582
ZCCHC17,0,36,463,82,1,582
FABP3,0,35,466,80,1,582
SERINC2,0,36,465,79,2,582
LOC149086,0,37,464,79,2,582
LOC284551,0,37,464,79,2,582
TINAGL1,0,38,464,78,2,582
HCRTR1,0,38,464,78,2,582
PEF1,0,38,464,78,2,582
COL16A1,0,37,465,78,2,582
BAI2,0,37,465,78,2,582
MIR4254,0,37,465,79,1,582
hsa-mir-4254,0,37,465,79,1,582
SPOCD1,0,37,464,80,1,582
PTP4A2,0,37,460,84,1,582
KHDRBS1,0,37,460,84,1,582
TMEM39B,0,37,460,84,1,582
KPNA6,0,36,462,83,1,582
TXLNA,0,36,462,83,1,582
CCDC28B,0,35,464,82,1,582
IQCC,0,35,464,82,1,582
DCDC2B,0,35,464,82,1,582
TMEM234,0,34,465,82,1,582
EIF3I,0,34,465,82,1,582
MTMR9LP,0,34,465,82,1,582
FAM167B,0,34,465,82,1,582
LCK,0,34,465,82,1,582
HDAC1,0,35,464,82,1,582
MARCKSL1,0,35,465,81,1,582
BSDC1,0,35,464,82,1,582
LOC100128071,0,35,465,81,1,582
TSSK3,0,35,465,81,1,582
ZBTB8B,0,35,463,81,3,582
ZBTB8A,0,35,464,80,3,582
ZBTB8OS,0,35,464,80,3,582
RBBP4,0,35,464,80,3,582
SYNC,0,34,465,80,3,582
KIAA1522,0,35,464,79,4,582
YARS,0,35,463,80,4,582
S100PBP,0,35,463,80,4,582
FNDC5,0,35,463,80,4,582
HPCA,0,36,462,80,4,582
TMEM54,0,36,462,80,4,582
RNF19B,0,37,461,80,4,582
AK2,0,38,459,81,4,582
ADC,0,37,461,81,3,582
TRIM62,0,36,462,81,3,582
ZNF362,0,36,462,81,3,582
PHC2,0,37,459,83,3,582
MIR3605,0,37,460,82,3,582
ZSCAN20,0,34,462,83,3,582
CSMD2,0,39,457,83,3,582
HMGB4,0,38,458,83,3,582
LOC402779,0,38,458,83,3,582
C1orf94,0,36,461,83,2,582
hsa-mir-552,0,34,465,81,2,582
GJB5,0,34,465,81,2,582
GJB4,0,34,465,81,2,582
GJB3,0,34,465,81,2,582
GJA4,0,34,465,81,2,582
C1orf212,0,33,466,81,2,582
DLGAP3,0,33,466,80,3,582
LOC653160,0,33,466,80,3,582
ZMYM6NB,0,33,466,80,3,582
ZMYM6,0,34,465,80,3,582
ZMYM1,0,34,465,80,3,582
SFPQ,0,33,466,80,3,582
ZMYM4,0,35,464,80,3,582
KIAA0319L,0,35,465,80,2,582
NCDN,0,35,465,80,2,582
TFAP2E,0,35,465,80,2,582
PSMB2,0,35,465,80,2,582
C1orf216,0,35,464,81,2,582
CLSPN,0,35,464,81,2,582
EIF2C4,0,35,462,83,2,582
EIF2C1,0,34,463,83,2,582
EIF2C3,0,33,463,83,3,582
TEKT2,0,33,464,82,3,582
ADPRHL2,0,33,464,82,3,582
COL8A2,0,33,464,82,3,582
TRAPPC3,0,33,464,82,3,582
MAP7D1,0,33,464,82,3,582
THRAP3,0,33,464,82,3,582
SH3D21,0,32,465,82,3,582
FAM176B,0,32,465,82,3,582
STK40,0,32,465,81,4,582
LSM10,0,31,466,81,4,582
OSCP1,0,31,466,81,4,582
MRPS15,0,30,467,82,3,582
CSF3R,0,30,467,82,3,582
GRIK3,0,28,471,81,2,582
MIR4255,0,29,470,81,2,582
hsa-mir-4255,0,29,470,81,2,582
LOC728431,0,29,471,80,2,582
ZC3H12A,0,29,471,80,2,582
MEAF6,0,28,472,80,2,582
SNIP1,0,28,472,80,2,582
DNALI1,0,28,472,80,2,582
GNL2,0,28,471,81,2,582
RSPO1,0,28,471,81,2,582
C1orf109,0,28,471,81,2,582
CDCA8,0,28,472,80,2,582
EPHA10,0,29,471,80,2,582
MANEAL,0,28,473,79,2,582
YRDC,0,28,473,79,2,582
C1orf122,0,28,473,79,2,582
MTF1,0,28,473,79,2,582
INPP5B,0,28,473,79,2,582
SF3A3,0,28,473,79,2,582
FHL3,0,28,473,79,2,582
UTP11L,0,28,473,79,2,582
POU3F1,0,28,473,79,2,582
MIR3659,0,28,473,79,2,582
LOC339442,0,27,474,79,2,582
RRAGC,0,25,474,81,2,582
GJA9-MYCBP,0,25,474,81,2,582
MYCBP,0,25,474,81,2,582
GJA9,0,25,474,81,2,582
RHBDL2,0,25,474,81,2,582
AKIRIN1,0,25,474,81,2,582
NDUFS5,0,25,474,81,2,582
MACF1,0,26,472,82,2,582
KIAA0754,0,25,473,82,2,582
BMP8A,0,26,474,80,2,582
PPIEL,0,26,474,80,2,582
PABPC4,0,26,474,80,2,582
SNORA55,0,26,474,80,2,582
HEYL,0,26,474,80,2,582
NT5C1A,0,26,474,80,2,582
HPCAL4,0,26,474,80,2,582
PPIE,0,26,474,80,2,582
BMP8B,0,26,474,80,2,582
OXCT2,0,26,475,79,2,582
TRIT1,0,28,473,79,2,582
MYCL1,0,28,474,78,2,582
MFSD2A,0,28,474,78,2,582
CAP1,0,28,474,78,2,582
PPT1,0,28,474,78,2,582
RLF,0,28,474,78,2,582
TMCO2,0,28,474,78,2,582
ZMPSTE24,0,28,474,78,2,582
COL9A2,1,28,473,78,2,582
SMAP2,1,26,475,78,2,582
ZNF643,1,26,475,78,2,582
ZNF642,1,26,475,78,2,582
DEM1,1,26,475,78,2,582
ZNF684,1,26,475,78,2,582
RIMS3,1,26,475,78,2,582
LOC100130557,1,26,475,78,2,582
NFYC,1,26,475,78,2,582
MIR30E,1,26,475,78,2,582
hsa-mir-30e,1,26,475,78,2,582
MIR30C1,1,26,475,78,2,582
hsa-mir-30c-1,1,26,475,78,2,582
KCNQ4,1,26,474,79,2,582
CITED4,0,26,475,79,2,582
CTPS,0,25,476,79,2,582
LOC100507178,0,25,476,79,2,582
SLFNL1,0,25,476,79,2,582
SCMH1,0,26,475,79,2,582
EDN2,0,27,476,77,2,582
HIVEP3,0,26,478,76,2,582
GUCA2B,0,22,480,78,2,582
GUCA2A,0,22,480,78,2,582
FOXJ3,0,22,480,78,2,582
RIMKLA,0,22,480,78,2,582
ZMYND12,0,22,480,78,2,582
PPCS,0,22,480,78,2,582
CCDC30,0,22,480,79,1,582
PPIH,0,22,480,79,1,582
YBX1,0,22,480,79,1,582
CLDN19,0,22,480,79,1,582
LEPRE1,0,22,480,79,1,582
C1orf50,0,22,480,79,1,582
LOC100129924,0,22,480,79,1,582
CCDC23,0,22,480,79,1,582
ERMAP,0,22,480,79,1,582
ZNF691,0,22,480,79,1,582
SLC2A1,0,22,479,79,2,582
FLJ32224,0,22,479,79,2,582
FAM183A,0,21,480,79,2,582
EBNA1BP2,0,21,480,79,2,582
WDR65,0,21,480,79,2,582
TMEM125,0,21,480,79,2,582
C1orf210,0,21,480,79,2,582
TIE1,0,21,480,79,2,582
MPL,0,21,480,79,2,582
CDC20,0,21,480,79,2,582
ELOVL1,0,21,480,79,2,582
MED8,0,21,480,79,2,582
SZT2,0,21,480,79,2,582
HYI,0,21,480,79,2,582
PTPRF,0,21,480,79,2,582
KDM4A,0,21,480,79,2,582
LOC100132774,0,21,480,79,2,582
ST3GAL3,0,21,479,79,3,582
ARTN,0,21,479,79,3,582
IPO13,0,21,478,80,3,582
ATP6V0B,0,21,478,80,3,582
DPH2,0,21,478,80,3,582
B4GALT2,0,21,478,80,3,582
CCDC24,0,21,478,80,3,582
SLC6A9,0,21,478,80,3,582
KLF17,0,21,479,79,3,582
DMAP1,0,21,480,78,3,582
ERI3,0,21,479,79,3,582
RNF220,0,20,480,79,3,582
TMEM53,0,20,482,78,2,582
C1orf228,0,20,482,78,2,582
KIF2C,0,21,482,78,1,582
BEST4,0,21,482,78,1,582
RPS8,0,21,482,78,1,582
SNORD38A,0,21,482,78,1,582
SNORD38B,0,21,482,78,1,582
SNORD46,0,21,482,78,1,582
SNORD55,0,21,482,78,1,582
PLK3,0,21,482,78,1,582
BTBD19,0,21,482,78,1,582
TCTEX1D4,0,21,482,78,1,582
PTCH2,0,21,481,79,1,582
EIF2B3,0,22,481,78,1,582
HECTD3,0,22,481,78,1,582
UROD,0,22,481,78,1,582
ZSWIM5,0,22,481,78,1,582
LOC400752,0,21,481,79,1,582
HPDL,0,21,481,79,1,582
MUTYH,0,21,481,79,1,582
TESK2,0,22,480,79,1,582
TOE1,0,21,481,79,1,582
CCDC163P,0,22,481,78,1,582
MMACHC,0,22,481,78,1,582
PRDX1,0,22,481,78,1,582
AKR1A1,0,22,481,78,1,582
NASP,0,22,481,78,1,582
CCDC17,0,22,481,78,1,582
GPBP1L1,0,22,481,78,1,582
RPS15AP10,0,22,481,78,1,582
IPP,0,22,482,77,1,582
TMEM69,0,22,482,77,1,582
MAST2,0,22,482,77,1,582
PIK3R3,0,22,482,77,1,582
TSPAN1,0,21,482,78,1,582
POMGNT1,0,21,482,78,1,582
LURAP1,0,21,482,78,1,582
RAD54L,0,21,482,78,1,582
LRRC41,0,21,482,78,1,582
UQCRH,0,21,482,78,1,582
NSUN4,0,21,481,79,1,582
FAAH,0,21,482,78,1,582
LOC729041,0,21,482,78,1,582
DMBX1,0,21,482,78,1,582
LOC100507423,0,21,482,78,1,582
KNCN,0,21,482,78,1,582
MKNK1,0,21,482,78,1,582
MOB3C,0,21,482,78,1,582
ATPAF1,0,21,482,78,1,582
ATPAF1-AS1,0,21,482,78,1,582
LOC100130197,0,21,482,78,1,582
KIAA0494,0,21,482,78,1,582
CYP4B1,0,24,479,78,1,582
